rent,beds,baths,sqft,date_available,date_scraped,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,income_restrictions,latitude,longitude,zipcode,dishwasher,dist_seattle,dist_transit,neighborhood,pets_allowed,zipcode_id _0.0,zipcode_id _1.0,zipcode_id _2.0,zipcode_id _3.0,zipcode_id _4.0,zipcode_id _5.0
7.3537223303996315,2,2.0,6.7650389767805414,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.1770187659099,1,1.0,6.1092475827643655,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.4692503167957724,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.7650389767805414,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.1770187659099,1,1.0,6.161207321695077,2022-04-01,2022-04-01,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.431331081933479,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.656726524178391,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.792344427470809,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.1770187659099,1,1.0,6.1092475827643655,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
7.3537223303996315,2,2.0,6.792344427470809,2022-04-10,2022-04-10,1,1,1,0,0,0,0,0,1,1,1,47.73198,-122.34751,98133,1.0,8.860298185014875,0.0397036840604181,Bitter Lake,1,0,0,0,0,1,0
