rent,beds,baths,sqft,date_available,date_scraped,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,dogs_allowed,cats_allowed,income_restrictions,latitude,longitude,zipcode,dishwasher,price/sqft,dist_seattle,dist_transit,zipcode_cluster_id,neighborhood
2265.0,1,1.0,729.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,3.1069958847736627,1.0887916873046466,0.022425255257220365,5.0,Belltown
2260.0,1,1.0,722.0,2022-04-01,2022-04-01,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,3.1301939058171744,1.0887916873046466,0.022425255257220365,5.0,Belltown
1940.0,0,0.0,451.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.301552106430155,1.0887916873046466,0.022425255257220365,5.0,Belltown
2160.0,1,1.0,538.0,2022-04-02,2022-04-01,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.014869888475836,1.0887916873046466,0.022425255257220365,5.0,Belltown
2100.0,0,0.0,421.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.98812351543943,1.0887916873046466,0.022425255257220365,5.0,Belltown
2255.0,1,1.0,549.0,2022-04-16,2022-04-01,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.107468123861566,1.0887916873046466,0.022425255257220365,5.0,Belltown
2600.0,1,1.0,590.0,2022-04-01,2022-04-01,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.406779661016949,1.0887916873046466,0.022425255257220365,5.0,Belltown
2240.0,1,1.0,549.0,2022-04-13,2022-04-01,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.080145719489982,1.0887916873046466,0.022425255257220365,5.0,Belltown
1990.0,0,0.0,421.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.726840855106889,1.0887916873046466,0.022425255257220365,5.0,Belltown
2405.0,1,1.0,549.0,2022-04-03,2022-04-01,1,0,1,0,1,1,1,1,1,1,1,1,0,47.61675,-122.34893,98121,1,4.380692167577413,1.0887916873046466,0.022425255257220365,5.0,Belltown
1995.0,1,1.0,627.0,2022-04-13,2022-04-10,1,0,1,0,0,0,1,1,1,1,1,1,0,47.61725,-122.34627,98121,1,3.1818181818181817,1.0506895044742253,0.04487128427934225,5.0,Belltown
1750.0,1,1.0,633.0,2022-04-10,2022-04-10,1,0,1,0,0,0,1,1,1,1,1,1,0,47.61725,-122.34627,98121,1,2.764612954186414,1.0506895044742253,0.04487128427934225,5.0,Belltown
2195.0,1,1.0,779.0,2022-05-01,2022-04-10,1,0,1,0,0,0,1,1,1,1,1,1,0,47.61725,-122.34627,98121,1,2.8177150192554556,1.0506895044742253,0.04487128427934225,5.0,Belltown
2595.0,1,1.0,806.0,2022-05-01,2022-04-10,1,0,1,0,0,0,1,1,1,1,1,1,0,47.61725,-122.34627,98121,1,3.2196029776674937,1.0506895044742253,0.04487128427934225,5.0,Belltown
2895.0,2,2.0,967.0,2022-04-01,2022-04-01,1,0,1,0,0,0,1,1,1,1,1,1,0,47.61725,-122.34627,98121,1,2.9937952430196484,1.0506895044742253,0.04487128427934225,5.0,Belltown
2177.0,1,1.0,801.0,2022-06-03,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,2.717852684144819,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
4477.0,3,3.0,1398.0,2022-06-02,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.2024320457796853,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2297.0,1,1.0,976.0,2022-06-03,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,2.353483606557377,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2197.0,1,1.0,780.0,2022-05-19,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,2.816666666666667,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
3328.0,2,2.0,1072.0,2022-04-27,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.1044776119402986,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
3398.0,2,2.0,935.0,2022-04-09,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.6342245989304813,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2468.0,1,1.0,969.0,2022-05-03,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,2.546955624355005,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
1810.0,0,0.0,474.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.818565400843882,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2108.0,1,1.0,687.0,2022-04-10,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.0684133915574963,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
1749.0,0,0.0,510.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.429411764705882,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
1833.0,0,0.0,530.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.4584905660377356,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2263.0,1,1.0,705.0,2022-04-13,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.2099290780141843,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
3496.0,2,2.0,1072.0,2022-04-01,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.2611940298507465,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2203.0,1,1.0,687.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.2066957787481805,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
3443.0,2,2.0,997.0,2022-05-09,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.453360080240722,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
4032.0,3,3.0,1296.0,2022-06-02,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.111111111111111,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
1833.0,0,0.0,476.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.850840336134454,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
3377.0,2,2.0,935.0,2022-05-07,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.611764705882353,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2288.0,1,1.0,748.0,2022-05-01,2022-04-10,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.0588235294117645,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
3512.0,2,2.0,1130.0,2022-04-18,2022-04-01,1,1,1,0,0,1,0,0,0,0,1,1,0,47.6228,-122.33123,98109,0,3.1079646017699116,1.3109452125961505,0.14427381777288545,5.0,South Lake Union
2282.5,1,1.0,650.0,2022-05-01,2022-04-10,0,1,1,0,0,1,0,0,1,1,1,1,0,47.62091,-122.32185,98102,1,3.5115384615384615,1.3220226442816096,0.04049027673842308,5.0,Broadway
1975.0,1,1.0,600.0,2022-04-10,2022-04-01,0,1,1,0,0,1,0,0,1,1,1,1,0,47.62091,-122.32185,98102,1,3.2916666666666665,1.3220226442816096,0.04049027673842308,5.0,Broadway
1878.0,1,1.0,508.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.6968503937007875,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2285.0,1,1.0,634.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.6041009463722395,1.319606620728113,0.02607955512428104,5.0,South Lake Union
3377.0,2,2.0,938.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.600213219616205,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2420.0,1,1.0,646.0,2022-04-30,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.7461300309597525,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2030.0,1,1.0,457.0,2022-04-24,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,4.442013129102845,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2078.0,1,1.0,690.0,2022-04-01,2022-04-01,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.0115942028985505,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2108.0,1,1.0,689.0,2022-04-01,2022-04-01,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.0595065312046446,1.319606620728113,0.02607955512428104,5.0,South Lake Union
3195.0,2,2.0,938.0,2022-07-07,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.406183368869936,1.319606620728113,0.02607955512428104,5.0,South Lake Union
1964.0,1,1.0,541.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.6303142329020335,1.319606620728113,0.02607955512428104,5.0,South Lake Union
1929.0,1,1.0,508.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.797244094488189,1.319606620728113,0.02607955512428104,5.0,South Lake Union
1989.0,1,1.0,541.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.6765249537892792,1.319606620728113,0.02607955512428104,5.0,South Lake Union
1989.0,1,1.0,541.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.6765249537892792,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2188.0,1,1.0,646.0,2022-04-01,2022-04-01,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.386996904024768,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2079.0,1,1.0,508.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,4.09251968503937,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2486.0,1,1.0,634.0,2022-04-10,2022-04-10,1,0,1,0,1,1,1,0,1,1,1,1,0,47.6224,-122.34283,98109,1,3.921135646687697,1.319606620728113,0.02607955512428104,5.0,South Lake Union
2755.0,1,1.0,1440.0,2022-04-05,2022-04-01,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,1.9131944444444444,3.257178934283664,0.045722293844202996,0.0,Fremont
1997.0,0,0.0,531.0,2022-05-07,2022-04-10,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,3.760828625235405,3.257178934283664,0.045722293844202996,0.0,Fremont
3484.0,2,2.0,970.0,2022-04-01,2022-04-01,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,3.5917525773195877,3.257178934283664,0.045722293844202996,0.0,Fremont
3757.0,2,2.0,1023.0,2022-06-09,2022-04-10,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,3.6725317693059627,3.257178934283664,0.045722293844202996,0.0,Fremont
2305.0,1,1.0,680.0,2022-04-01,2022-04-01,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,3.389705882352941,3.257178934283664,0.045722293844202996,0.0,Fremont
2380.0,1,1.0,680.0,2022-05-04,2022-04-01,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,3.5,3.257178934283664,0.045722293844202996,0.0,Fremont
2182.0,0,0.0,537.0,2022-05-18,2022-04-10,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,4.063314711359404,3.257178934283664,0.045722293844202996,0.0,Fremont
3021.0,1,1.0,671.0,2022-05-04,2022-04-10,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,4.502235469448584,3.257178934283664,0.045722293844202996,0.0,Fremont
2580.0,1,1.0,680.0,2022-05-05,2022-04-01,0,0,1,0,0,1,0,0,1,1,1,1,0,47.64997,-122.35075,98103,1,3.7941176470588234,3.257178934283664,0.045722293844202996,0.0,Fremont
2999.0,2,2.0,972.0,2022-05-16,2022-04-10,1,0,1,0,1,1,0,0,1,1,1,1,0,47.61282,-122.34892,98121,1,3.0853909465020575,0.8835756937166026,0.11444810647242584,5.0,Belltown
1896.0,1,1.0,588.0,2022-06-20,2022-04-01,1,0,1,0,1,1,0,0,1,1,1,1,0,47.61282,-122.34892,98121,1,3.2244897959183674,0.8835756937166026,0.11444810647242584,5.0,Belltown
1997.0,1,1.0,644.0,2022-06-30,2022-04-01,1,0,1,0,1,1,0,0,1,1,1,1,0,47.61282,-122.34892,98121,1,3.1009316770186337,0.8835756937166026,0.11444810647242584,5.0,Belltown
1719.0,0,0.0,498.0,2022-04-01,2022-04-01,1,0,1,0,1,1,0,0,1,1,1,1,0,47.61282,-122.34892,98121,1,3.4518072289156625,0.8835756937166026,0.11444810647242584,5.0,Belltown
1719.0,0,0.0,498.0,2022-04-24,2022-04-01,1,0,1,0,1,1,0,0,1,1,1,1,0,47.61282,-122.34892,98121,1,3.4518072289156625,0.8835756937166026,0.11444810647242584,5.0,Belltown
3443.0,2,2.0,989.0,2022-06-30,2022-04-10,1,0,1,0,1,1,0,0,1,1,1,1,0,47.61282,-122.34892,98121,1,3.4812942366026287,0.8835756937166026,0.11444810647242584,5.0,Belltown
1822.0,2,1.0,978.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,0,0,0,47.46566,-122.28042,98188,1,1.8629856850715747,9.894525762709378,0.06234343899586838,,
3165.0,2,2.0,722.0,2022-04-11,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,4.383656509695291,1.1025341344213913,0.01547876253618354,5.0,Belltown
1889.0,1,1.0,552.0,2022-04-21,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,3.4221014492753623,1.1025341344213913,0.01547876253618354,5.0,Belltown
1845.0,1,1.0,587.0,2022-04-20,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,3.143100511073254,1.1025341344213913,0.01547876253618354,5.0,Belltown
2239.0,1,1.0,671.0,2022-05-13,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,3.336810730253353,1.1025341344213913,0.01547876253618354,5.0,Belltown
1825.0,1,1.0,552.0,2022-04-01,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,3.306159420289855,1.1025341344213913,0.01547876253618354,5.0,Belltown
2470.0,1,1.0,597.0,2022-04-10,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,4.1373534338358455,1.1025341344213913,0.01547876253618354,5.0,Belltown
2415.0,1,1.0,597.0,2022-05-21,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,4.045226130653266,1.1025341344213913,0.01547876253618354,5.0,Belltown
3120.0,2,2.0,722.0,2022-04-01,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,4.321329639889196,1.1025341344213913,0.01547876253618354,5.0,Belltown
3120.0,2,2.0,722.0,2022-04-01,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,4.321329639889196,1.1025341344213913,0.01547876253618354,5.0,Belltown
2345.0,1,1.0,577.0,2022-04-01,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,4.064124783362218,1.1025341344213913,0.01547876253618354,5.0,Belltown
2070.0,1,1.0,552.0,2022-04-10,2022-04-10,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,3.75,1.1025341344213913,0.01547876253618354,5.0,Belltown
2320.0,1,1.0,579.0,2022-04-01,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,4.006908462867012,1.1025341344213913,0.01547876253618354,5.0,Belltown
3805.0,2,2.0,1025.0,2022-06-05,2022-04-01,1,1,1,0,0,1,0,0,1,1,1,1,0,47.61717,-122.34856,98121,1,3.7121951219512197,1.1025341344213913,0.01547876253618354,5.0,Belltown
1758.0,0,0.0,550.0,2022-04-15,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.1963636363636363,0.8224921393385405,0.048584529347974165,5.0,Belltown
2548.0,1,1.0,991.0,2022-04-09,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.571140262361251,0.8224921393385405,0.048584529347974165,5.0,Belltown
2266.0,1,1.0,769.0,2022-04-10,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.9466840052015604,0.8224921393385405,0.048584529347974165,5.0,Belltown
2588.0,1,1.0,1019.0,2022-04-08,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.539744847890088,0.8224921393385405,0.048584529347974165,5.0,Belltown
2274.0,1,1.0,642.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.542056074766355,0.8224921393385405,0.048584529347974165,5.0,Belltown
2262.0,1,1.0,890.0,2022-04-29,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.541573033707865,0.8224921393385405,0.048584529347974165,5.0,Belltown
2302.0,1,1.0,762.0,2022-04-20,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.020997375328084,0.8224921393385405,0.048584529347974165,5.0,Belltown
2361.0,1,1.0,857.0,2022-04-23,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.7549591598599767,0.8224921393385405,0.048584529347974165,5.0,Belltown
3396.0,2,2.0,1142.0,2022-04-15,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.9737302977232924,0.8224921393385405,0.048584529347974165,5.0,Belltown
2277.0,1,1.0,890.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.5584269662921346,0.8224921393385405,0.048584529347974165,5.0,Belltown
2521.0,1,1.0,857.0,2022-04-15,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.941656942823804,0.8224921393385405,0.048584529347974165,5.0,Belltown
2298.0,1,1.0,890.0,2022-04-18,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.582022471910112,0.8224921393385405,0.048584529347974165,5.0,Belltown
2546.0,1,1.0,1034.0,2022-04-10,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.4622823984526114,0.8224921393385405,0.048584529347974165,5.0,Belltown
3486.0,2,2.0,1190.0,2022-04-10,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.929411764705882,0.8224921393385405,0.048584529347974165,5.0,Belltown
2267.0,1,1.0,890.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.547191011235955,0.8224921393385405,0.048584529347974165,5.0,Belltown
2551.0,1,1.0,1034.0,2022-04-10,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.467117988394584,0.8224921393385405,0.048584529347974165,5.0,Belltown
3536.0,2,2.0,1190.0,2022-04-10,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.9714285714285715,0.8224921393385405,0.048584529347974165,5.0,Belltown
3554.0,2,2.0,1142.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.1120840630472855,0.8224921393385405,0.048584529347974165,5.0,Belltown
2130.0,1,1.0,642.0,2022-04-15,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.317757009345794,0.8224921393385405,0.048584529347974165,5.0,Belltown
3581.0,2,2.0,1190.0,2022-04-10,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.0092436974789916,0.8224921393385405,0.048584529347974165,5.0,Belltown
2340.0,1,1.0,642.0,2022-04-18,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.6448598130841123,0.8224921393385405,0.048584529347974165,5.0,Belltown
2706.0,1,1.0,1034.0,2022-04-15,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.617021276595745,0.8224921393385405,0.048584529347974165,5.0,Belltown
2556.0,1,1.0,857.0,2022-04-25,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.982497082847141,0.8224921393385405,0.048584529347974165,5.0,Belltown
3719.0,2,2.0,1142.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.2565674255691768,0.8224921393385405,0.048584529347974165,5.0,Belltown
2412.0,1,1.0,642.0,2022-04-25,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.7570093457943927,0.8224921393385405,0.048584529347974165,5.0,Belltown
2546.0,1,1.0,762.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.341207349081365,0.8224921393385405,0.048584529347974165,5.0,Belltown
2556.0,1,1.0,762.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.354330708661417,0.8224921393385405,0.048584529347974165,5.0,Belltown
3379.0,1,1.0,972.0,2022-04-01,2022-04-01,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,3.4763374485596708,0.8224921393385405,0.048584529347974165,5.0,Belltown
5158.0,2,2.0,1797.0,2022-05-02,2022-04-10,1,1,1,0,0,1,1,0,1,1,1,1,0,47.61586,-122.33344,98101,1,2.870339454646633,0.8224921393385405,0.048584529347974165,5.0,Belltown
2295.0,1,1.0,659.0,2022-05-06,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.61692,-122.3079,98122,1,3.4825493171471926,1.5519226332371405,0.02081776119375666,5.0,Stevens
2295.0,1,1.0,693.0,2022-05-06,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.61692,-122.3079,98122,1,3.311688311688312,1.5519226332371405,0.02081776119375666,5.0,Stevens
1895.0,0,0.0,565.0,2022-05-06,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.61692,-122.3079,98122,1,3.353982300884956,1.5519226332371405,0.02081776119375666,5.0,Stevens
3025.0,2,2.0,1047.0,2022-05-06,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.61692,-122.3079,98122,1,2.889207258834766,1.5519226332371405,0.02081776119375666,5.0,Stevens
2495.0,1,1.0,659.0,2022-05-06,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.61692,-122.3079,98122,1,3.786039453717754,1.5519226332371405,0.02081776119375666,5.0,Stevens
3275.0,1,1.0,1039.0,2022-04-06,2022-04-01,0,0,1,0,0,1,0,0,1,0,1,1,0,47.61692,-122.3079,98122,1,3.1520692974013476,1.5519226332371405,0.02081776119375666,5.0,Stevens
2490.0,2,2.0,1133.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,1,1,1,0,47.56027,-122.38378,98116,1,2.197705207413945,3.7772650529815017,0.07614108125627111,2.0,Genesee
1824.0,1,1.0,567.0,2022-04-30,2022-04-01,1,0,1,0,0,1,0,0,1,1,1,1,0,47.56014,-122.3864,98116,1,3.2169312169312168,3.85879924923452,0.06687366971723478,2.0,Genesee
2239.0,1,1.0,708.0,2022-05-06,2022-04-01,1,0,1,0,0,1,0,0,1,1,1,1,0,47.56014,-122.3864,98116,1,3.1624293785310735,3.85879924923452,0.06687366971723478,2.0,Genesee
3200.0,1,1.0,1287.0,2022-04-27,2022-04-01,1,0,1,0,0,1,0,0,1,1,1,1,0,47.56014,-122.3864,98116,1,2.4864024864024863,3.85879924923452,0.06687366971723478,2.0,Genesee
3429.0,1,1.0,1185.0,2022-04-10,2022-04-10,1,0,1,0,0,1,0,0,1,1,1,1,0,47.56014,-122.3864,98116,1,2.8936708860759492,3.85879924923452,0.06687366971723478,2.0,Genesee
2609.0,0,0.0,672.0,2022-04-01,2022-04-01,1,0,1,0,0,1,0,0,1,1,1,1,0,47.56014,-122.3864,98116,1,3.8824404761904763,3.85879924923452,0.06687366971723478,2.0,Genesee
1771.0,0,0.0,517.0,2022-04-11,2022-04-10,1,0,1,0,0,1,0,0,1,1,1,1,0,47.56014,-122.3864,98116,1,3.425531914893617,3.85879924923452,0.06687366971723478,2.0,Genesee
2065.0,1,1.0,798.0,2022-04-18,2022-04-01,1,0,1,0,0,1,0,1,1,1,1,1,0,47.5369,-122.27978,98118,1,2.587719298245614,5.307416166637681,0.03293821209875224,1.0,Brighton
1777.0,0,0.0,471.0,2022-04-01,2022-04-01,1,0,1,0,0,1,0,1,1,1,1,1,0,47.5369,-122.27978,98118,1,3.7728237791932058,5.307416166637681,0.03293821209875224,1.0,Brighton
1752.0,0,0.0,408.0,2022-04-06,2022-04-01,1,0,1,0,0,1,0,1,1,1,1,1,0,47.5369,-122.27978,98118,1,4.294117647058823,5.307416166637681,0.03293821209875224,1.0,Brighton
1981.0,1,1.0,664.0,2022-04-01,2022-04-01,1,0,1,0,0,1,0,1,1,1,1,1,0,47.5369,-122.27978,98118,1,2.983433734939759,5.307416166637681,0.03293821209875224,1.0,Brighton
1785.0,1,1.0,576.0,2022-04-10,2022-04-10,1,0,1,0,0,1,0,1,1,1,1,1,0,47.5369,-122.27978,98118,1,3.0989583333333335,5.307416166637681,0.03293821209875224,1.0,Brighton
1946.0,1,1.0,646.0,2022-04-10,2022-04-10,1,0,1,0,0,1,0,1,1,1,1,1,0,47.5369,-122.27978,98118,1,3.0123839009287927,5.307416166637681,0.03293821209875224,1.0,Brighton
