rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,roof,concierge,pool,elevator,garage,borough,dishwasher,dist_transit,dist_midtown,pets_allowed,cluster_0.0,cluster_1.0,cluster_2.0,cluster_3.0,cluster_4.0,cluster_5.0,cluster_6.0,cluster_7.0,cluster_8.0,cluster_9.0,cluster_16.0
8.411832675758411,4,1.0,7.003065458786462,0,0,0,0,0,0,0,0,0,Manhattan,0,0.059504127547224464,2.941425405936271,1,0,0,0,0,0,0,0,0,1,0,0
7.5883236773352225,1,1.0,6.620073206530356,0,1,0,1,0,0,0,0,1,Manhattan,0,0.2399173359273861,9.018199141352234,1,1,0,0,0,0,0,0,0,0,0,0
8.400659375160286,1,1.0,6.476972362889683,1,0,0,0,0,1,1,1,1,Manhattan,0,0.21110816793285875,2.3760233693355666,1,0,1,0,0,0,0,0,0,0,0,0
8.612503371220562,1,1.0,6.802394763324311,1,0,0,0,0,1,1,1,1,Manhattan,0,0.21110816793285875,2.3760233693355666,1,0,1,0,0,0,0,0,0,0,0,0
9.041921720351219,4,2.0,7.3777589082278725,0,1,1,0,0,0,0,0,0,Manhattan,0,0.1399216895018189,1.516921499099369,0,0,0,0,0,0,0,0,1,0,0,0
8.476371196895983,2,1.0,6.907755278982137,0,1,1,0,0,0,0,0,0,Manhattan,0,0.1399216895018189,1.516921499099369,0,0,0,0,0,0,0,0,1,0,0,0
8.594154232552366,3,2.0,7.090076835776092,0,0,1,0,0,0,0,0,1,Manhattan,0,0.30959356655279185,0.9850330756668084,1,0,0,1,0,0,0,0,0,0,0,0
8.611593866837723,3,2.0,6.907755278982137,0,0,0,1,0,0,0,1,0,Manhattan,0,0.22221635307260545,1.7785877025762509,1,0,0,0,0,0,0,0,1,0,0,0
8.80086724247048,3,2.0,6.907755278982137,0,1,1,0,0,0,0,0,0,Manhattan,1,0.4985001228088795,1.2738499006923667,1,0,0,1,0,0,0,0,0,0,0,0
8.986571625268054,4,2.0,7.24422751560335,0,1,1,0,0,0,0,0,0,Manhattan,1,0.4985001228088795,1.2738499006923667,1,0,0,1,0,0,0,0,0,0,0,0
8.354674261918463,2,1.0,6.586171654854675,0,1,1,0,0,0,0,0,0,Manhattan,1,0.4985001228088795,1.2738499006923667,1,0,0,1,0,0,0,0,0,0,0,0
8.611593866837723,1,1.0,6.684611727667927,1,1,1,0,0,1,1,1,1,Manhattan,1,0.03180058910114755,0.2708355458618979,0,0,0,0,1,0,0,0,0,0,0,0
8.986571625268054,2,2.0,7.069023426578259,1,1,1,0,0,1,1,1,1,Manhattan,1,0.03180058910114755,0.2708355458618979,0,0,0,0,1,0,0,0,0,0,0,0
8.181020909804023,0,1.0,6.263398262591624,1,1,1,0,0,1,1,1,1,Manhattan,1,0.03180058910114755,0.2708355458618979,0,0,0,0,1,0,0,0,0,0,0,0
