rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,garage,income_restrictions,dist_seattle,dist_transit,pets_allowed,zipcode_cluster
7.637716432664798,0,1.0,6.1675164908883415,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
7.7406644019172415,1,1.0,6.48768401848461,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
7.813995675002791,1,1.0,6.556778356158042,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
7.9102237070973445,1,1.0,6.4967749901858625,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
8.187299270155147,1,1.5,6.9440872082295275,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
7.724004656676065,1,1.0,6.385194398997726,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
7.718685495198466,1,1.0,6.661854740545311,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
7.872836175025724,1,1.0,6.499787040655854,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
8.275121630216509,2,2.0,6.844815479208263,1,1,1,0,1,1,1,0,1,0,1.6134928301259863,0.0198683771783798,1,3
8.00469951054955,2,2.0,6.992096427415888,0,0,0,0,0,0,0,0,0,0,3.922769579882943,0.0449600398841648,1,1
7.5883236773352225,1,1.0,6.396929655216146,0,1,1,0,0,1,0,0,1,0,1.3220226442816096,0.040490276738423,1,3
7.5883236773352225,1,1.0,6.396929655216146,0,1,1,0,0,1,0,0,1,0,1.3220226442816096,0.040490276738423,1,3
7.454141078146678,0,0.0,6.327936783729195,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.430707082545968,0,0.0,6.327936783729195,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.471363088187097,0,0.0,6.42648845745769,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.471363088187097,0,0.0,6.3835066348840055,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.482681828154651,0,0.0,6.3835066348840055,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.4067107301776405,1,1.0,6.53813982376767,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.409741954080923,1,1.0,6.395261598115449,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.409741954080923,1,1.0,6.511745329644728,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.911324018963353,1,1.0,6.733401891837359,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.8050670442584895,1,1.0,6.418364935936212,1,0,1,0,0,1,0,0,1,0,5.163306127049972,0.0306379147430027,1,2
7.841885928984623,2,2.0,6.675823221634848,1,0,1,0,0,0,0,0,0,0,1.346406849241628,0.0173854718204336,1,3
7.313220387090301,1,1.0,6.175867270105761,0,0,1,0,0,1,0,0,1,0,3.8997773571798167,0.1246550409991452,1,1
7.438383530044307,1,1.0,6.504288173536645,0,0,1,0,0,1,0,0,1,0,3.8997773571798167,0.1246550409991452,1,1
7.600902459542082,2,2.0,6.7580945044277305,0,0,1,0,0,1,0,0,1,0,3.8997773571798167,0.1246550409991452,1,1
7.708859601047175,0,0.0,6.150602768446279,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.724446645633537,0,0.0,6.150602768446279,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.7266536648476425,0,0.0,6.150602768446279,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.791935956938058,1,1.0,6.255750041753367,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.7475968386928855,1,1.0,6.255750041753367,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.7102051944325325,1,1.0,6.255750041753367,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.787796878181171,1,1.0,6.42648845745769,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.798112628829788,1,1.0,6.42648845745769,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.838737559599282,1,1.0,6.480044561926653,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.838737559599282,1,1.0,6.480044561926653,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.890208213109961,1,1.0,6.480044561926653,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.949444420250626,1,1.0,6.577861357721047,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.904334842085095,1,1.0,6.418364935936212,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
8.210124405164267,2,2.0,6.8501261661455,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
8.216628493133443,2,2.0,6.812345094177479,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
8.242229891372231,2,2.0,6.812345094177479,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
8.180320874773685,2,2.0,6.889591308354466,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
8.137688184977605,2,2.0,6.82001636467413,1,1,1,0,1,1,0,0,1,0,1.177896586884319,0.0200401862553794,1,3
7.615298339825815,1,1.0,6.018593214496234,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.6251071482389,1,1.0,6.018593214496234,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.639642287858013,1,1.0,6.063785208687608,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.653969180478774,1,1.0,6.075346031088684,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.413970290190444,2,2.0,6.517671272912275,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.443663683115591,2,2.0,6.612041034833092,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.214504414151143,4,4.0,6.919683849847411,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.229113877793302,4,4.0,6.981934677156389,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.25063551189868,4,4.0,6.9584483932976555,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.257707677160043,4,4.0,7.122866658599083,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.271703706887368,4,4.0,7.122866658599083,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.292337176173877,4,4.0,7.122866658599083,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
7.305860032684009,4,4.0,7.122866658599083,1,1,1,0,0,1,0,0,1,0,4.283168909062478,0.0342558852248428,0,2
8.173293438966228,3,2.5,7.234898420314831,0,1,0,0,0,0,0,0,0,0,3.523511222639394,0.1312454450495704,1,4
7.089243155027514,0,0.0,5.153291594497779,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.089243155027514,0,0.0,5.170483995038151,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.089243155027514,0,0.0,5.10594547390058,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.130098510125578,0,0.0,5.3981627015177525,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.1693500166706,0,0.0,5.375278407684165,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.312553498102598,0,0.0,5.700443573390687,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.511524648390866,0,0.0,5.983936280687191,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.695757990554761,0,0.0,6.144185634125646,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.549082710812286,0,0.0,5.648974238161206,0,1,1,0,0,0,0,0,0,0,0.7112580494466337,0.0288106225324408,1,3
7.52294091807237,1,1.0,6.300785794663244,1,1,1,0,1,1,0,1,1,0,1.162574123243145,0.0904582763310968,1,3
7.649692623711514,1,1.0,6.300785794663244,1,1,1,0,1,1,0,1,1,0,1.162574123243145,0.0904582763310968,1,3
8.37216741936598,2,2.0,7.20934025660291,1,1,1,0,1,1,0,1,1,0,1.162574123243145,0.0904582763310968,1,3
7.513709247839705,0,1.0,6.306275286948016,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.613324979540639,0,1.0,6.322565239927284,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.6544432264701125,0,1.0,6.322565239927284,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.878534196140362,0,1.0,6.665683717782408,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.14177220465645,0,2.0,6.829793737512425,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.886081401775745,1,2.0,6.957497370876951,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.08794755464267,2,2.0,6.93828448401696,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.15478757276852,2,2.0,7.00850518208228,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.209308411646937,2,2.0,7.315883504509785,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.316300249036848,2,2.0,7.273786317844895,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.513709247839705,0,1.0,6.306275286948016,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.613324979540639,0,1.0,6.322565239927284,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.6544432264701125,0,1.0,6.322565239927284,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.878534196140362,0,1.0,6.665683717782408,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.14177220465645,0,2.0,6.829793737512425,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.886081401775745,1,2.0,6.957497370876951,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.064636475774222,1,1.5,7.143617602704121,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.08794755464267,2,2.0,6.93828448401696,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.15478757276852,2,2.0,7.00850518208228,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.209308411646937,2,2.0,7.315883504509785,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
8.316300249036848,2,2.0,7.273786317844895,1,0,1,0,0,1,0,0,1,0,1.6763958885228647,0.0671937234955853,1,1
7.4673710669175595,2,1.0,6.476972362889683,0,0,0,1,0,0,0,0,0,0,7.621313997042177,0.031302484991219,1,6
6.906754778648554,0,0.0,5.099866427824199,0,0,0,1,0,1,0,0,0,0,2.6519711878089343,0.045950016527586,1,3
7.020190708311925,0,0.0,5.318119993844216,0,0,0,1,0,1,0,0,0,0,2.6519711878089343,0.045950016527586,1,3
7.089243155027514,0,0.0,5.480638923341991,0,0,0,1,0,1,0,0,0,0,2.6519711878089343,0.045950016527586,1,3
7.085901464365611,0,0.0,5.41610040220442,0,0,1,0,0,0,0,0,0,0,4.362186691322774,0.026011047209231,1,2
7.1308988302963465,0,0.0,5.393627546352362,0,0,1,0,0,0,0,0,0,0,4.362186691322774,0.026011047209231,1,2
7.1308988302963465,0,0.0,5.420534999272286,0,0,1,0,0,0,0,0,0,0,4.362186691322774,0.026011047209231,1,2
7.166265974133638,0,0.0,5.579729825986222,0,0,1,0,0,0,0,0,0,0,4.362186691322774,0.026011047209231,1,2
7.2078598714324755,0,0.0,5.488937726156687,0,0,1,0,0,0,0,0,0,0,4.362186691322774,0.026011047209231,1,2
8.167919362957816,1,1.0,6.586171654854675,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.309676895987726,1,1.0,6.586171654854675,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.150756470275551,1,1.0,6.586171654854675,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.000014093678072,1,1.0,6.639875833826536,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.229777750081887,1,1.0,6.610696044717759,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.010027528481734,1,1.0,6.610696044717759,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.031385330625534,1,1.0,6.610696044717759,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.159374736775426,1,1.0,6.505784060128229,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
7.980023592310645,1,1.0,6.728628613084702,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.02322468471667,1,1.0,6.53813982376767,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.305731144875866,2,2.0,7.010311867307229,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.393216011596527,2,2.0,6.93828448401696,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.420021279663963,2,2.0,6.93828448401696,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.331345424845724,2,2.0,6.93828448401696,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.505727713306959,2,2.0,7.060476365999801,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.537387898701757,2,2.0,7.060476365999801,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.524764456912555,2,2.0,6.9726062513017535,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.624970783589669,2,2.0,6.9726062513017535,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
9.111182800442965,2,2.0,7.466227556215481,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.51057131510735,2,2.0,6.975413927455952,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
8.283241441385425,2,2.0,7.001245622069476,1,1,1,0,1,1,1,0,1,0,1.2933150496837853,0.04202411672834,1,3
7.492760300922379,1,1.0,6.38856140554563,0,0,0,0,0,0,0,0,0,0,3.634420723988403,0.1503505616345408,0,1
7.822044008185619,2,2.0,6.915723448631314,0,0,0,0,0,0,0,0,0,0,7.951828351113044,0.1029102827341013,1,6
7.598399329323964,1,1.0,6.230481447578482,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.623153068476902,1,1.0,6.230481447578482,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.647308832356238,1,1.0,6.230481447578482,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.718685495198466,1,1.0,6.293419278846481,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.729735331385051,1,1.0,6.293419278846481,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.729735331385051,1,1.0,6.293419278846481,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.801800401908973,1,1.0,6.452048954437226,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.822044008185619,1,1.0,6.452048954437226,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.8804263442924,1,1.0,6.452048954437226,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.832014180505469,1,1.0,6.480044561926653,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.897296472595885,1,1.0,6.536691597591305,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.9102237070973445,1,1.0,6.535241271013659,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.917536353943631,1,1.0,6.470799503782602,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
7.637716432664798,1,1.0,6.124683390894205,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
8.122668023346407,2,2.0,6.843749949006225,1,0,1,0,1,1,1,0,1,0,1.319606620728113,0.026079555124281,1,3
8.160518247477505,3,1.5,6.841615476477592,0,0,0,0,0,0,0,0,0,0,4.705933903041324,0.0447701614989569,0,2
7.313220387090301,1,1.0,6.802394763324311,0,0,0,0,0,0,0,0,0,0,1.9593124350126545,0.092677464813179,0,3
7.989560449333865,2,2.0,7.090076835776092,0,1,1,0,0,0,0,0,0,0,8.955531041211975,0.0723103694591926,0,6
7.579678823090456,0,0.0,6.2878585601617845,0,0,1,0,0,0,0,0,1,0,1.4868593456182189,0.0825767949008786,1,3
7.496652438168283,1,1.0,6.476972362889683,0,0,1,0,0,0,0,0,1,0,1.4868593456182189,0.0825767949008786,1,3
7.438383530044307,2,1.0,6.745236349484363,0,0,0,1,0,0,0,0,0,0,2.9194479008949386,0.0394218413147931,0,4
7.549082710812286,1,1.0,6.2324480165505225,1,1,1,0,1,1,0,0,1,0,0.852208044776159,0.0925253228039621,1,3
7.45876269238096,0,1.0,6.154858094016418,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.509335266016592,0,1.0,6.175867270105761,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.5256399750415355,0,1.0,6.056784013228625,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
8.144388865547622,0,2.0,6.901737206656574,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.729735331385051,1,1.0,6.568077911411976,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.750614732770409,1,1.0,6.6240652277998935,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.761319180947987,1,1.0,6.612041034833092,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
8.019612794400267,2,2.0,6.879355804460439,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
8.037543185118697,2,2.0,6.895682697747868,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.45876269238096,0,1.0,6.154858094016418,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.509335266016592,0,1.0,6.175867270105761,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.5256399750415355,0,1.0,6.056784013228625,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
8.144388865547622,0,2.0,6.901737206656574,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.729735331385051,1,1.0,6.568077911411976,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.750614732770409,1,1.0,6.6240652277998935,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
7.761319180947987,1,1.0,6.612041034833092,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
8.019612794400267,2,2.0,6.879355804460439,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
8.037543185118697,2,2.0,6.895682697747868,0,0,0,0,0,0,0,0,1,0,4.859695867978313,0.0768221859982624,1,1
8.365206834418355,3,3.0,7.533693709848633,0,1,0,0,0,0,0,0,0,0,5.066057327830607,0.1214852828861256,0,1
8.130059039992796,3,1.5,7.090076835776092,0,0,0,0,0,0,0,0,0,0,6.498495592578697,0.0623822927017774,1,2
7.27931883541462,1,1.0,6.551080335043404,1,1,1,0,0,0,0,0,0,0,5.672085245626688,0.0391719953448353,0,1
7.27931883541462,1,1.0,6.551080335043404,1,1,1,0,0,0,0,0,0,0,5.672085245626688,0.0391719953448353,0,1
7.240649694255466,1,1.0,6.551080335043404,1,1,1,0,0,0,0,0,0,0,5.672085245626688,0.0391719953448353,0,1
7.313220387090301,0,1.0,6.214608098422191,0,1,0,0,0,0,0,0,0,0,6.025355579946655,0.018505259162985,1,1
7.59890045687141,0,0.0,6.338594078203183,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.584264818389059,0,0.0,6.311734809152915,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.596894438144544,0,0.0,6.311734809152915,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.584264818389059,0,0.0,6.311734809152915,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.6676260915849905,1,1.0,6.476972362889683,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.646353722445999,1,1.0,6.476972362889683,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.5822291942764615,1,1.0,6.476972362889683,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.716906135298388,1,1.0,6.559615237493242,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.762170607138205,1,1.0,6.576469569048224,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.795646536334594,1,1.0,6.606650186198215,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.795646536334594,1,1.0,6.606650186198215,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.831220214604293,1,1.0,6.669498089857879,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.890956716138919,1,1.0,6.669498089857879,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.889084407035514,1,1.0,6.668228248417403,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.889459149404524,1,1.0,6.741700694652055,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.917171988845776,1,1.0,6.723832440821209,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.707062655370473,1,1.0,6.51471269087253,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.77485576666552,1,1.0,6.551080335043404,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
8.121480374750751,2,2.0,6.950814768442584,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
8.151044945685024,2,2.0,6.9726062513017535,1,0,1,0,1,1,0,0,1,0,5.133131132089121,0.0688817309491464,1,1
7.696212639346407,1,1.0,6.569481420414296,1,1,1,0,0,0,1,0,1,0,1.1083133969771686,0.0894351527276071,0,3
7.24422751560335,1,1.0,6.684611727667927,0,0,1,0,0,0,0,0,0,0,4.576615708425536,0.0228358924276185,1,2
7.781138509845015,1,1.0,6.659293919683638,0,0,1,0,0,0,0,0,0,0,1.898985422419817,0.0226946666797364,1,3
7.3901814282264295,0,0.0,6.131226489483141,1,0,1,0,0,1,0,0,1,0,6.044661622935308,0.0655809773399934,1,1
7.600902459542082,1,1.0,6.556778356158042,0,0,1,0,0,0,0,0,1,0,1.7516159588385671,0.0397603932587263,1,1
7.6838639802564295,0,0.0,6.285998094508865,0,0,1,0,0,1,0,0,1,0,3.257178934283664,0.0457222938442029,1,1
7.803435056952168,1,1.0,6.522092798170152,0,0,1,0,0,1,0,0,1,0,3.257178934283664,0.0457222938442029,1,1
7.835974581721566,1,1.0,6.522092798170152,0,0,1,0,0,1,0,0,1,0,3.257178934283664,0.0457222938442029,1,1
7.865187954187467,1,1.0,6.508769136971682,0,0,1,0,0,1,0,0,1,0,3.257178934283664,0.0457222938442029,1,1
8.147288258706624,2,2.0,6.877296071497429,0,0,1,0,0,1,0,0,1,0,3.257178934283664,0.0457222938442029,1,1
8.1886891244442,4,3.5,7.416378479192928,0,0,0,0,0,0,0,0,0,0,4.6940802059341165,0.0351583584942666,0,2
7.853604813097837,2,1.0,6.659293919683638,0,0,1,0,0,0,0,0,0,0,10.053819442293786,0.2975523910840316,1,6
7.549609165154532,1,1.0,6.606650186198215,0,0,0,1,0,0,0,0,0,0,1.2674194047800509,0.0310482968092951,1,3
7.919356190660617,2,1.0,6.684611727667927,0,0,0,1,0,0,0,0,0,0,1.2674194047800509,0.0310482968092951,1,3
7.110696122978827,0,1.0,6.396929655216146,0,0,0,1,0,0,0,0,0,0,2.946882193966456,0.0183768550187504,0,4
7.240649694255466,1,1.0,6.745236349484363,0,0,0,1,0,0,0,0,0,0,2.946882193966456,0.0183768550187504,0,4
7.268920128193722,1,1.0,6.745236349484363,0,0,0,1,0,0,0,0,0,0,2.946882193966456,0.0183768550187504,0,4
7.438383530044307,1,1.0,6.214608098422191,0,0,0,0,0,0,0,0,0,0,3.875098860092458,0.0817042988344437,0,2
7.598399329323964,2,1.0,6.551080335043404,0,0,0,0,0,0,0,0,0,0,3.875098860092458,0.0817042988344437,0,2
7.101675971619444,0,0.0,6.0330862217988015,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.362010551259734,0,0.0,6.0330862217988015,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.368339686311381,0,0.0,6.0330862217988015,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.101675971619444,0,0.0,6.045005314036012,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.362010551259734,0,0.0,6.045005314036012,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.368339686311381,0,0.0,6.045005314036012,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.101675971619444,0,0.0,6.021023349349527,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.368339686311381,0,0.0,6.021023349349527,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.371489295214277,0,0.0,6.021023349349527,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.101675971619444,0,0.0,6.025865973825314,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
7.368339686311381,0,0.0,6.025865973825314,1,1,1,0,1,1,0,0,1,0,1.7862834075648255,0.0725678525565097,1,3
