rent,beds,baths,sqft,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,dogs_allowed,cats_allowed,income_restrictions,dishwasher,price/sqft,dist_seattle,dist_transit,cluster_id
1950.0,0,0.0,589.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.3106960950764006,6.799860216268429,0.06572172029062928,1
2015.0,0,0.0,666.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.0255255255255253,6.799860216268429,0.06572172029062928,1
2100.0,0,0.0,589.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.565365025466893,6.799860216268429,0.06572172029062928,1
2450.0,1,1.0,664.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.6897590361445785,6.799860216268429,0.06572172029062928,1
1885.0,0,0.0,550.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.4272727272727272,6.799860216268429,0.06572172029062928,1
1860.0,0,0.0,606.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.0693069306930694,6.799860216268429,0.06572172029062928,1
1865.0,0,0.0,606.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.0775577557755778,6.799860216268429,0.06572172029062928,1
2420.0,1,1.0,787.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.0749682337992374,6.799860216268429,0.06572172029062928,1
2855.0,2,2.0,853.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.347010550996483,6.799860216268429,0.06572172029062928,1
2185.0,0,0.0,605.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.6115702479338845,6.799860216268429,0.06572172029062928,1
2455.0,1,1.0,761.0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,3.226018396846255,6.799860216268429,0.06572172029062928,1
2224.5,1,1.0,518.0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,4.294401544401544,0.06714256542114437,0.037736044334654474,22
3595.0,2,1.0,639.5,1,1,1,0,1,1,0,1,1,1,1,1,0,1,5.62157935887412,0.06714256542114437,0.037736044334654474,22
2006.0,1,1.0,605.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.3157024793388428,0.6600399349539608,0.0634307938829055,5
2215.0,1,1.0,684.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.2383040935672516,0.6600399349539608,0.0634307938829055,5
2000.0,1,1.0,605.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.3057851239669422,0.6600399349539608,0.0634307938829055,5
2041.0,1,1.0,580.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.518965517241379,0.6600399349539608,0.0634307938829055,5
2349.0,1,1.0,730.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.217808219178082,0.6600399349539608,0.0634307938829055,5
3290.0,2,2.0,1126.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,2.9218472468916517,0.6600399349539608,0.0634307938829055,5
1970.0,1,1.0,586.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.361774744027304,0.6600399349539608,0.0634307938829055,5
1980.0,1,1.0,585.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.3846153846153846,0.6600399349539608,0.0634307938829055,5
3175.0,2,2.0,953.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.331584470094439,0.6600399349539608,0.0634307938829055,5
2075.0,1,1.0,611.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.3960720130932898,0.6600399349539608,0.0634307938829055,5
2233.0,1,1.0,665.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.357894736842105,0.6600399349539608,0.0634307938829055,5
1945.0,1,1.0,585.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.324786324786325,0.6600399349539608,0.0634307938829055,5
2379.0,1,1.0,730.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.258904109589041,0.6600399349539608,0.0634307938829055,5
2284.0,1,1.0,693.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.295815295815296,0.6600399349539608,0.0634307938829055,5
3330.0,2,2.0,953.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.4942287513116472,0.6600399349539608,0.0634307938829055,5
1990.0,1,1.0,611.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.2569558101472995,0.6600399349539608,0.0634307938829055,5
2310.0,1,1.0,670.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.4477611940298507,0.6600399349539608,0.0634307938829055,5
3357.0,2,2.0,951.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.529968454258675,0.6600399349539608,0.0634307938829055,5
3444.0,2,2.0,1126.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.0586145648312613,0.6600399349539608,0.0634307938829055,5
2068.0,1,1.0,670.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.0865671641791046,0.6600399349539608,0.0634307938829055,5
2327.0,1,1.0,717.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.2454672245467227,0.6600399349539608,0.0634307938829055,5
2141.0,1,1.0,590.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.628813559322034,0.6600399349539608,0.0634307938829055,5
2125.0,1,1.0,627.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.3891547049441786,0.6600399349539608,0.0634307938829055,5
3333.0,2,2.0,1071.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,3.112044817927171,0.6600399349539608,0.0634307938829055,5
2175.0,0,0.0,619.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.5137318255250403,0.9243843386665421,0.058793236802052,23
2105.0,0,0.0,484.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.349173553719008,0.9243843386665421,0.058793236802052,23
2025.0,0,0.0,404.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,5.012376237623762,0.9243843386665421,0.058793236802052,23
2065.0,0,0.0,477.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.329140461215933,0.9243843386665421,0.058793236802052,23
2835.0,1,1.0,822.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.448905109489051,0.9243843386665421,0.058793236802052,23
2150.0,0,0.0,404.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,5.321782178217822,0.9243843386665421,0.058793236802052,23
2095.0,0,0.0,477.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.3920335429769395,0.9243843386665421,0.058793236802052,23
2545.0,1,1.0,726.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.505509641873278,0.9243843386665421,0.058793236802052,23
2220.0,0,0.0,544.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.080882352941177,0.9243843386665421,0.058793236802052,23
3785.0,2,2.0,1044.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.625478927203065,0.9243843386665421,0.058793236802052,23
2685.0,1,1.0,872.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.0791284403669725,0.9243843386665421,0.058793236802052,23
3045.0,1,1.0,736.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.137228260869565,0.9243843386665421,0.058793236802052,23
4575.0,2,2.0,1266.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.6137440758293837,0.9243843386665421,0.058793236802052,23
3055.0,1,1.0,736.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.150815217391305,0.9243843386665421,0.058793236802052,23
3865.0,2,2.0,1048.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.687977099236641,0.9243843386665421,0.058793236802052,23
4610.0,2,2.0,1266.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.641390205371248,0.9243843386665421,0.058793236802052,23
2890.0,1,1.0,736.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.926630434782609,0.9243843386665421,0.058793236802052,23
3855.0,2,2.0,1048.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.678435114503817,0.9243843386665421,0.058793236802052,23
3095.0,1,1.0,736.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.205163043478261,0.9243843386665421,0.058793236802052,23
2490.0,0,0.0,543.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.585635359116022,0.9243843386665421,0.058793236802052,23
4780.0,2,2.0,1335.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.5805243445692883,0.9243843386665421,0.058793236802052,23
2560.0,1,1.0,792.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3.2323232323232323,0.9243843386665421,0.058793236802052,23
1725.0,0,0.0,425.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.0588235294117645,0.9243843386665421,0.058793236802052,23
1885.0,0,0.0,404.0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4.665841584158416,0.9243843386665421,0.058793236802052,23
2983.0,2,2.0,765.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,3.899346405228758,0.7226231293926701,0.06064325749416015,5
3013.0,2,2.0,808.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,3.728960396039604,0.7226231293926701,0.06064325749416015,5
2238.0,1,1.0,456.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.907894736842105,0.7226231293926701,0.06064325749416015,5
2228.0,1,1.0,456.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.885964912280702,0.7226231293926701,0.06064325749416015,5
1875.0,0,0.0,392.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.783163265306122,0.7226231293926701,0.06064325749416015,5
3098.0,2,2.0,765.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.049673202614379,0.7226231293926701,0.06064325749416015,5
1900.0,0,0.0,392.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.846938775510204,0.7226231293926701,0.06064325749416015,5
2362.0,1,1.0,548.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.310218978102189,0.7226231293926701,0.06064325749416015,5
2140.0,0,0.0,432.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.953703703703703,0.7226231293926701,0.06064325749416015,5
1926.0,0,0.0,387.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,4.976744186046512,0.7226231293926701,0.06064325749416015,5
2230.0,2,2.0,784.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2.8443877551020407,0.7890784055338713,0.06891192363807457,5
2665.0,2,2.0,1006.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2.6491053677932404,0.7890784055338713,0.06891192363807457,5
2530.0,2,2.0,940.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2.6914893617021276,0.7890784055338713,0.06891192363807457,5
2490.0,2,2.0,769.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,3.237971391417425,0.7890784055338713,0.06891192363807457,5
2520.0,2,2.0,867.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,2.906574394463668,0.7890784055338713,0.06891192363807457,5
2744.0,2,2.0,882.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.111111111111111,1.3495322383855306,0.16483762479207278,23
2227.0,0,0.0,558.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.9910394265232974,1.3495322383855306,0.16483762479207278,23
1999.0,0,0.0,578.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.458477508650519,1.3495322383855306,0.16483762479207278,23
2640.0,1,1.0,779.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.3889602053915278,1.3495322383855306,0.16483762479207278,23
2425.0,1,1.0,722.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.358725761772853,1.3495322383855306,0.16483762479207278,23
2012.0,1,1.0,621.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.239935587761675,1.3495322383855306,0.16483762479207278,23
3233.0,2,2.0,888.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.640765765765766,1.3495322383855306,0.16483762479207278,23
2039.0,0,0.0,578.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.527681660899654,1.3495322383855306,0.16483762479207278,23
2613.0,1,1.0,827.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.1596130592503022,1.3495322383855306,0.16483762479207278,23
2042.0,1,1.0,621.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.288244766505636,1.3495322383855306,0.16483762479207278,23
3283.0,2,2.0,888.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.6970720720720722,1.3495322383855306,0.16483762479207278,23
2176.0,1,1.0,621.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.50402576489533,1.3495322383855306,0.16483762479207278,23
2105.0,0,0.0,570.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.692982456140351,1.3495322383855306,0.16483762479207278,23
2474.0,1,1.0,788.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.1395939086294415,1.3495322383855306,0.16483762479207278,23
1979.0,0,0.0,578.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.4238754325259517,1.3495322383855306,0.16483762479207278,23
2150.0,0,0.0,570.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.7719298245614037,1.3495322383855306,0.16483762479207278,23
2290.0,0,0.0,570.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,4.017543859649122,1.3495322383855306,0.16483762479207278,23
2005.0,0,0.0,593.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.381112984822934,1.3495322383855306,0.16483762479207278,23
2271.0,1,1.0,683.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.3250366032210836,1.3495322383855306,0.16483762479207278,23
2469.0,1,1.0,638.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.8699059561128526,1.3495322383855306,0.16483762479207278,23
2449.0,1,1.0,865.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2.83121387283237,1.3495322383855306,0.16483762479207278,23
2100.0,0,0.0,549.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.8251366120218577,1.3495322383855306,0.16483762479207278,23
2415.0,1,1.0,608.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.9720394736842106,1.3495322383855306,0.16483762479207278,23
2400.0,1,1.0,783.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.0651340996168583,1.3495322383855306,0.16483762479207278,23
2717.0,1,1.0,959.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2.8331595411887385,1.3495322383855306,0.16483762479207278,23
2506.0,1,1.0,877.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2.857468643101482,1.3495322383855306,0.16483762479207278,23
2126.0,1,1.0,607.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.5024711696869852,1.3495322383855306,0.16483762479207278,23
2433.0,1,1.0,783.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.10727969348659,1.3495322383855306,0.16483762479207278,23
2727.0,1,1.0,959.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2.843587069864442,1.3495322383855306,0.16483762479207278,23
2897.0,1,1.0,947.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.0591341077085534,1.3495322383855306,0.16483762479207278,23
1903.0,0,0.0,566.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.362190812720848,1.3495322383855306,0.16483762479207278,23
3861.0,2,2.0,1051.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.673644148430067,1.3495322383855306,0.16483762479207278,23
3520.0,2,2.0,1032.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.4108527131782944,1.3495322383855306,0.16483762479207278,23
2475.0,1,1.0,783.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.160919540229885,1.3495322383855306,0.16483762479207278,23
1992.0,1,1.0,605.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.2925619834710744,1.3495322383855306,0.16483762479207278,23
1992.0,1,1.0,605.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.2925619834710744,1.3495322383855306,0.16483762479207278,23
2145.0,0,0.0,549.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.907103825136612,1.3495322383855306,0.16483762479207278,23
2288.0,0,0.0,566.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,4.042402826855124,1.3495322383855306,0.16483762479207278,23
2540.0,0,0.0,549.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,4.626593806921676,1.3495322383855306,0.16483762479207278,23
4136.0,2,2.0,1051.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.9352997145575643,1.3495322383855306,0.16483762479207278,23
2281.0,1,1.0,605.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.7702479338842974,1.3495322383855306,0.16483762479207278,23
2285.0,1,1.0,627.0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3.6443381180223287,1.3495322383855306,0.16483762479207278,23
2689.0,1,1.0,726.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.703856749311295,1.20313387629167,0.14838246275271005,23
2755.0,1,1.0,774.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.5594315245478034,1.20313387629167,0.14838246275271005,23
2338.0,0,0.0,620.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.770967741935484,1.20313387629167,0.14838246275271005,23
2712.0,1,1.0,755.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.59205298013245,1.20313387629167,0.14838246275271005,23
2182.0,0,0.0,623.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.5024077046548956,1.20313387629167,0.14838246275271005,23
2671.0,1,1.0,769.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.47334200260078,1.20313387629167,0.14838246275271005,23
2353.0,1,1.0,574.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.099303135888502,1.20313387629167,0.14838246275271005,23
2261.0,1,1.0,566.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.9946996466431095,1.20313387629167,0.14838246275271005,23
4136.0,2,2.0,1122.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.6862745098039214,1.20313387629167,0.14838246275271005,23
2783.0,1,1.0,865.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.217341040462428,1.20313387629167,0.14838246275271005,23
4039.0,2,2.0,1094.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.6919561243144425,1.20313387629167,0.14838246275271005,23
3673.0,2,2.0,1067.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.4423617619493907,1.20313387629167,0.14838246275271005,23
2358.0,1,1.0,515.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.578640776699029,1.20313387629167,0.14838246275271005,23
2236.0,0,0.0,568.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.936619718309859,1.20313387629167,0.14838246275271005,23
2064.0,0,0.0,542.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.8081180811808117,1.20313387629167,0.14838246275271005,23
3728.0,2,2.0,1008.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.6984126984126986,1.20313387629167,0.14838246275271005,23
2680.0,1,1.0,678.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.9528023598820057,1.20313387629167,0.14838246275271005,23
2430.0,1,1.0,574.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.2334494773519165,1.20313387629167,0.14838246275271005,23
2096.0,1,1.0,566.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.7031802120141344,1.20313387629167,0.14838246275271005,23
2947.0,1,1.0,754.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.9084880636604775,1.20313387629167,0.14838246275271005,23
3034.0,1,1.0,961.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.1571279916753383,1.20313387629167,0.14838246275271005,23
2508.0,0,0.0,800.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.135,1.20313387629167,0.14838246275271005,23
3238.0,1,1.0,865.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.743352601156069,1.20313387629167,0.14838246275271005,23
2304.0,1,1.0,553.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.166365280289331,1.20313387629167,0.14838246275271005,23
2378.0,1,1.0,520.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.573076923076923,1.20313387629167,0.14838246275271005,23
2466.0,0,0.0,682.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.6158357771260996,1.20313387629167,0.14838246275271005,23
2374.0,1,1.0,549.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.324225865209471,1.20313387629167,0.14838246275271005,23
2233.0,0,0.0,551.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.052631578947368,1.20313387629167,0.14838246275271005,23
2448.0,1,1.0,532.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.601503759398496,1.20313387629167,0.14838246275271005,23
2288.0,0,0.0,619.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.6962843295638126,1.20313387629167,0.14838246275271005,23
2178.0,1,1.0,570.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.8210526315789473,1.20313387629167,0.14838246275271005,23
2228.0,1,1.0,571.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.901926444833625,1.20313387629167,0.14838246275271005,23
2987.0,1,1.0,755.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3.956291390728477,1.20313387629167,0.14838246275271005,23
2729.0,1,1.0,948.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,2.878691983122363,1.6116877404745331,0.0421959939051925,13
2082.0,1,1.0,535.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.891588785046729,1.6116877404745331,0.0421959939051925,13
1911.0,1,1.0,566.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.3763250883392226,1.6116877404745331,0.0421959939051925,13
2008.0,1,1.0,558.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.598566308243728,1.6116877404745331,0.0421959939051925,13
1912.0,1,1.0,512.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.734375,1.6116877404745331,0.0421959939051925,13
2338.0,1,1.0,656.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.5640243902439024,1.6116877404745331,0.0421959939051925,13
3381.0,2,2.0,930.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.6354838709677417,1.6116877404745331,0.0421959939051925,13
2393.0,1,1.0,688.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.4781976744186047,1.6116877404745331,0.0421959939051925,13
2426.0,1,1.0,678.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.578171091445428,1.6116877404745331,0.0421959939051925,13
3347.0,2,2.0,930.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.598924731182796,1.6116877404745331,0.0421959939051925,13
2108.0,1,1.0,584.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.6095890410958904,1.6116877404745331,0.0421959939051925,13
2048.0,1,1.0,558.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.6702508960573477,1.6116877404745331,0.0421959939051925,13
2368.0,1,1.0,631.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.7527733755942947,1.6116877404745331,0.0421959939051925,13
2058.0,1,1.0,558.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.6881720430107525,1.6116877404745331,0.0421959939051925,13
3463.0,2,2.0,958.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.61482254697286,1.6116877404745331,0.0421959939051925,13
3367.0,2,2.0,1114.0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3.0224416517055657,1.6116877404745331,0.0421959939051925,13
4200.0,2,2.0,1209.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.4739454094292803,1.8806925185758883,0.08258864326223225,13
2340.0,1,1.0,620.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.774193548387097,1.8806925185758883,0.08258864326223225,13
4150.0,2,2.0,1204.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.446843853820598,1.8806925185758883,0.08258864326223225,13
3700.0,2,2.0,846.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,4.373522458628842,1.8806925185758883,0.08258864326223225,13
4400.0,2,2.0,1204.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.654485049833887,1.8806925185758883,0.08258864326223225,13
2450.0,1,1.0,752.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.257978723404255,1.8806925185758883,0.08258864326223225,13
2520.0,1,1.0,624.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,4.038461538461538,1.8806925185758883,0.08258864326223225,13
3725.0,2,2.0,846.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,4.40307328605201,1.8806925185758883,0.08258864326223225,13
3060.0,1,1.0,806.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.796526054590571,1.8806925185758883,0.08258864326223225,13
2130.0,1,1.0,555.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.8378378378378377,1.8806925185758883,0.08258864326223225,13
3850.0,2,2.0,1033.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.7270087124878994,1.8806925185758883,0.08258864326223225,13
3695.0,2,2.0,1189.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.1076534903280066,1.8806925185758883,0.08258864326223225,13
2025.0,0,0.0,705.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,2.872340425531915,1.8806925185758883,0.08258864326223225,13
2270.0,1,1.0,549.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,4.134790528233151,1.8806925185758883,0.08258864326223225,13
3905.0,2,2.0,1139.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.4284460052677788,1.8806925185758883,0.08258864326223225,13
2115.0,1,1.0,568.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.7235915492957745,1.8806925185758883,0.08258864326223225,13
2065.0,1,1.0,519.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.978805394990366,1.8806925185758883,0.08258864326223225,13
3910.0,2,2.0,967.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,4.043433298862461,1.8806925185758883,0.08258864326223225,13
2450.0,1,1.0,729.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.3607681755829906,1.8806925185758883,0.08258864326223225,13
1780.0,0,0.0,551.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.2304900181488203,1.8806925185758883,0.08258864326223225,13
2830.0,1,1.0,853.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.3177022274325907,1.8806925185758883,0.08258864326223225,13
2925.0,1,1.0,849.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.4452296819787986,1.8806925185758883,0.08258864326223225,13
3850.0,2,2.0,1049.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.6701620591039084,1.8806925185758883,0.08258864326223225,13
3850.0,2,2.0,1033.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,3.7270087124878994,1.8806925185758883,0.08258864326223225,13
1865.0,1,1.0,600.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.1083333333333334,7.179688427467264,0.05566722747191301,1
1570.0,0,0.0,521.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,3.013435700575816,7.179688427467264,0.05566722747191301,1
1940.0,1,1.0,717.0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,2.7057182705718272,7.179688427467264,0.05566722747191301,1
